CustomerID,Recency,Frequency,Monetary,Cluster
11593,504,1,16.7,Inactive Customers
11594,504,1,14.99,Inactive Customers
11595,477,2,71.61,Inactive Customers
11596,504,1,57.86,Inactive Customers
11597,504,1,204.71,Inactive Customers
11598,468,3,59.11,Inactive Customers
11599,504,1,106.43,Inactive Customers
11600,371,2,109.98,Inactive Customers
11601,174,5,151.6,Low-Activity Customers
11602,503,1,11.78,Inactive Customers
11603,48,9,486.04,Low-Activity Customers
11604,16,7,243.96,Low-Activity Customers
11605,103,4,174.7,Low-Activity Customers
11606,504,1,26.73,Inactive Customers
11607,504,1,35.51,Inactive Customers
11608,504,1,12.77,Inactive Customers
11609,34,3,59.97,Low-Activity Customers
11610,19,9,364.25,Low-Activity Customers
11611,504,1,11.77,Inactive Customers
11612,394,3,291.7,Inactive Customers
11613,504,1,33.94,Inactive Customers
11614,504,1,15.36,Inactive Customers
11615,504,1,14.37,Inactive Customers
11616,363,2,127.46,Inactive Customers
11617,216,2,16.26,Low-Activity Customers
11618,504,1,4.98,Inactive Customers
11619,3,2,42.76,Low-Activity Customers
11620,504,1,9.77,Inactive Customers
11621,504,1,25.54,Inactive Customers
11622,338,3,201.09,Low-Activity Customers
11623,504,1,10.77,Inactive Customers
11624,22,15,208.32,Low-Activity Customers
11625,504,1,53.59,Inactive Customers
11626,504,1,15.96,Inactive Customers
11627,104,3,104.52,Low-Activity Customers
11628,24,26,1576.25,Engaged Customers
11629,12,7,152.92,Low-Activity Customers
11630,93,8,465.39,Low-Activity Customers
11631,504,1,6.79,Inactive Customers
11632,495,2,105.95,Inactive Customers
11633,206,2,85.96,Low-Activity Customers
11634,349,10,417.19,Low-Activity Customers
11635,104,7,219.07,Low-Activity Customers
11636,504,1,26.73,Inactive Customers
11637,258,2,77.11,Low-Activity Customers
11638,504,1,14.79,Inactive Customers
11639,498,1,7.98,Inactive Customers
11640,504,1,31.72,Inactive Customers
11641,250,2,26.96,Low-Activity Customers
11642,504,1,165.42,Inactive Customers
11643,309,3,58.89,Inactive Customers
11644,88,7,90.38,Low-Activity Customers
11645,504,1,14.96,Inactive Customers
11646,504,1,13.97,Inactive Customers
11647,504,1,28.74,Inactive Customers
11648,504,1,50.48,Inactive Customers
11649,504,1,38.09,Inactive Customers
11650,504,1,13.97,Inactive Customers
11651,74,7,308.34,Low-Activity Customers
11652,84,7,290.61,Low-Activity Customers
11653,504,1,15.96,Inactive Customers
11654,504,1,23.54,Inactive Customers
11655,503,2,147.7,Inactive Customers
11656,30,3,184.26,Low-Activity Customers
11657,358,4,119.38,Inactive Customers
11658,504,1,41.9,Inactive Customers
11659,461,2,30.86,Inactive Customers
11660,504,1,19.77,Inactive Customers
11661,283,4,98.87,Low-Activity Customers
11662,504,1,25.74,Inactive Customers
11663,324,8,141.01,Inactive Customers
11664,2,3,140.9,Low-Activity Customers
11665,409,2,103.44,Inactive Customers
11666,504,1,29.99,Inactive Customers
11667,504,1,23.54,Inactive Customers
11668,88,3,37.73,Low-Activity Customers
11669,0,7,245.42,Low-Activity Customers
11670,504,1,34.99,Inactive Customers
11671,504,1,13.97,Inactive Customers
11672,504,1,14.9,Inactive Customers
11673,491,1,15.36,Inactive Customers
11674,504,1,15.36,Inactive Customers
11675,142,6,1078.77,Engaged Customers
11676,40,3,51.94,Low-Activity Customers
11677,287,8,357.44,Low-Activity Customers
11678,503,1,15.36,Inactive Customers
11679,487,2,25.74,Inactive Customers
11680,436,4,208.78,Inactive Customers
11681,504,1,12.77,Inactive Customers
11682,149,16,686.13,Engaged Customers
11683,4,4,104.78,Low-Activity Customers
11684,504,1,14.37,Inactive Customers
11685,117,7,248.91,Low-Activity Customers
11686,504,1,60.74,Inactive Customers
11687,93,4,188.93,Low-Activity Customers
11688,504,1,23.09,Inactive Customers
11689,229,2,44.14,Low-Activity Customers
11690,164,17,309.06,Low-Activity Customers
11691,504,1,16.7,Inactive Customers
11692,358,2,130.48,Inactive Customers
11693,32,13,450.18,Low-Activity Customers
11694,430,4,133.54,Inactive Customers
11695,491,2,33.4,Inactive Customers
11696,345,2,68.86,Inactive Customers
11697,24,8,269.8,Low-Activity Customers
11698,504,1,5.78,Inactive Customers
11699,504,1,18.76,Inactive Customers
11700,504,1,28.13,Inactive Customers
11701,501,2,28.75,Inactive Customers
11702,479,2,63.21,Inactive Customers
11703,329,4,157.13,Inactive Customers
11704,114,2,65.5,Low-Activity Customers
11705,504,1,52.43,Inactive Customers
11706,504,1,58.6,Inactive Customers
11707,91,4,245.13,Low-Activity Customers
11708,504,1,70.7,Inactive Customers
11709,504,1,15.96,Inactive Customers
11710,23,6,173.86,Low-Activity Customers
11711,95,13,227.2,Low-Activity Customers
11712,504,1,67.97,Inactive Customers
11713,90,3,65.57,Low-Activity Customers
11714,42,2,52.33,Low-Activity Customers
11715,504,1,19.99,Inactive Customers
11716,502,1,9.99,Inactive Customers
11717,120,12,191.54,Low-Activity Customers
11718,504,1,13.97,Inactive Customers
11719,491,1,233.06,Inactive Customers
11720,2,10,152.09,Low-Activity Customers
11721,504,1,14.9,Inactive Customers
11722,328,4,89.17,Inactive Customers
11723,334,5,256.49,Low-Activity Customers
11724,504,1,9.78,Inactive Customers
11725,289,3,30.47,Inactive Customers
11726,504,1,29.16,Inactive Customers
11727,504,1,7.77,Inactive Customers
11728,504,1,44.98,Inactive Customers
11729,42,5,173.67,Low-Activity Customers
11730,504,1,64.07,Inactive Customers
11731,504,1,17.96,Inactive Customers
11732,366,2,200.7,Inactive Customers
11733,434,5,107.13,Inactive Customers
11734,111,2,109.39,Low-Activity Customers
11735,504,1,28.34,Inactive Customers
11736,504,1,26.36,Inactive Customers
11737,177,2,29.35,Low-Activity Customers
11738,504,1,30.76,Inactive Customers
11739,504,1,43.13,Inactive Customers
11740,62,6,153.36,Low-Activity Customers
11741,252,5,64.45,Low-Activity Customers
11742,504,1,25.74,Inactive Customers
11743,504,1,39.98,Inactive Customers
11744,503,1,42.46,Inactive Customers
11745,504,1,22.3,Inactive Customers
11746,504,1,47.88,Inactive Customers
11747,9,8,289.71,Low-Activity Customers
11748,106,4,96.21,Low-Activity Customers
11749,13,19,893.29,Engaged Customers
11750,363,4,97.44,Inactive Customers
11751,503,1,29.31,Inactive Customers
11752,503,1,44.97,Inactive Customers
11753,48,3,174.4,Low-Activity Customers
11754,503,1,11.77,Inactive Customers
11755,502,2,28.33,Inactive Customers
11756,14,25,1009.32,Engaged Customers
11757,301,4,118.69,Low-Activity Customers
11758,22,3,32.94,Low-Activity Customers
11759,197,6,353.03,Low-Activity Customers
11760,464,6,130.59,Inactive Customers
11761,503,2,29.33,Inactive Customers
11762,503,1,14.96,Inactive Customers
11763,140,8,192.78,Low-Activity Customers
11764,503,1,14.79,Inactive Customers
11765,503,1,39.96,Inactive Customers
11766,324,6,583.88,Engaged Customers
11767,503,1,14.37,Inactive Customers
11768,371,2,58.91,Inactive Customers
11769,503,1,36.78,Inactive Customers
11770,503,1,24.74,Inactive Customers
11771,25,12,417.47,Low-Activity Customers
11772,177,14,205.76,Low-Activity Customers
11773,503,1,57.74,Inactive Customers
11774,458,3,49.96,Inactive Customers
11775,503,1,40.51,Inactive Customers
11776,503,1,36.51,Inactive Customers
11777,233,2,87.44,Low-Activity Customers
11778,503,1,14.37,Inactive Customers
11779,131,2,26.76,Low-Activity Customers
11780,503,1,43.75,Inactive Customers
11781,208,2,57.46,Low-Activity Customers
11782,503,1,12.49,Inactive Customers
11783,183,4,167.59,Low-Activity Customers
11784,269,4,157.94,Low-Activity Customers
11785,468,2,119.89,Inactive Customers
11786,503,1,14.96,Inactive Customers
11787,503,1,14.37,Inactive Customers
11788,503,1,14.37,Inactive Customers
11789,498,2,42.3,Inactive Customers
11790,244,4,89.39,Low-Activity Customers
11791,503,1,31.8,Inactive Customers
11792,480,1,149.86,Inactive Customers
11793,503,1,11.99,Inactive Customers
11794,118,4,191.63,Low-Activity Customers
11795,503,1,14.99,Inactive Customers
11796,19,2,41.33,Low-Activity Customers
11797,503,1,25.34,Inactive Customers
11798,246,2,94.31,Low-Activity Customers
11799,238,4,262.52,Low-Activity Customers
11800,503,1,12.49,Inactive Customers
11801,243,2,156.56,Low-Activity Customers
11802,503,1,14.96,Inactive Customers
11803,190,6,303.21,Low-Activity Customers
11804,503,1,9.77,Inactive Customers
11805,46,6,286.55,Low-Activity Customers
11806,503,1,91.7,Inactive Customers
11807,503,1,39.7,Inactive Customers
11808,106,5,173.58,Low-Activity Customers
11809,0,7,283.04,Low-Activity Customers
11810,220,3,51.72,Low-Activity Customers
11811,503,1,14.37,Inactive Customers
11812,106,6,161.35,Low-Activity Customers
11813,494,2,146.29,Inactive Customers
11814,160,5,346.14,Low-Activity Customers
11815,503,1,19.3,Inactive Customers
11816,259,3,51.23,Low-Activity Customers
11817,315,2,43.72,Inactive Customers
11818,483,2,26.78,Inactive Customers
11819,502,1,16.36,Inactive Customers
11820,502,1,59.73,Inactive Customers
11821,65,8,114.28,Low-Activity Customers
11822,115,2,30.79,Low-Activity Customers
11823,8,12,358.15,Low-Activity Customers
11824,49,5,74.61,Low-Activity Customers
11825,503,1,28.74,Inactive Customers
11826,71,12,297.33,Low-Activity Customers
11827,48,5,468.36,Low-Activity Customers
11828,419,2,22.54,Inactive Customers
11829,235,3,115.8,Low-Activity Customers
11830,373,3,41.32,Inactive Customers
11831,289,2,42.94,Inactive Customers
11832,63,10,581.29,Engaged Customers
11833,503,1,24.78,Inactive Customers
11834,503,1,14.99,Inactive Customers
11835,503,1,75.97,Inactive Customers
11836,9,3,43.03,Low-Activity Customers
11837,13,6,354.55,Low-Activity Customers
11838,203,4,60.72,Low-Activity Customers
11839,192,9,503.51,Low-Activity Customers
11840,93,4,142.93,Low-Activity Customers
11841,378,2,25.14,Inactive Customers
11842,503,1,14.79,Inactive Customers
11843,503,1,16.76,Inactive Customers
11844,360,4,147.39,Inactive Customers
11845,13,4,264.3,Low-Activity Customers
11846,503,1,43.34,Inactive Customers
11847,126,5,81.91,Low-Activity Customers
11848,503,1,37.79,Inactive Customers
11849,503,1,11.77,Inactive Customers
11850,488,3,96.36,Inactive Customers
11851,503,1,118.59,Inactive Customers
11852,503,1,28.27,Inactive Customers
11853,228,3,50.24,Low-Activity Customers
11854,503,1,29.33,Inactive Customers
11855,503,1,11.77,Inactive Customers
11856,316,4,71.64,Inactive Customers
11857,503,1,54.89,Inactive Customers
11858,367,2,45.89,Inactive Customers
11859,503,1,15.96,Inactive Customers
11860,38,5,186.23,Low-Activity Customers
11861,503,1,16.99,Inactive Customers
11862,503,1,8.77,Inactive Customers
11863,471,2,50.44,Inactive Customers
11864,503,1,19.3,Inactive Customers
11865,473,2,49.4,Inactive Customers
11866,443,4,73.75,Inactive Customers
11867,503,1,18.99,Inactive Customers
11868,503,1,17.9,Inactive Customers
11869,503,1,56.83,Inactive Customers
11870,503,1,15.96,Inactive Customers
11871,503,1,19.54,Inactive Customers
11872,497,2,97.11,Inactive Customers
11873,503,1,27.54,Inactive Customers
11874,503,1,26.99,Inactive Customers
11875,502,1,12.49,Inactive Customers
11876,213,8,393.96,Low-Activity Customers
11877,503,1,14.77,Inactive Customers
11878,433,4,353.21,Inactive Customers
11879,503,1,37.97,Inactive Customers
11880,503,1,62.97,Inactive Customers
11881,483,2,41.9,Inactive Customers
11882,503,1,15.96,Inactive Customers
11883,503,1,12.97,Inactive Customers
11884,479,1,59.65,Inactive Customers
11885,44,9,291.59,Low-Activity Customers
11886,503,1,11.99,Inactive Customers
11887,11,8,317.14,Low-Activity Customers
11888,503,1,16.36,Inactive Customers
11889,175,2,69.68,Low-Activity Customers
11890,475,2,43.29,Inactive Customers
11891,503,1,30.72,Inactive Customers
11892,503,1,43.3,Inactive Customers
11893,503,1,23.95,Inactive Customers
11894,223,3,91.8,Low-Activity Customers
11895,503,2,31.66,Inactive Customers
11896,503,1,24.98,Inactive Customers
11897,503,1,14.79,Inactive Customers
11898,503,1,12.97,Inactive Customers
11899,503,1,49.99,Inactive Customers
11900,490,2,55.46,Inactive Customers
11901,503,1,9.77,Inactive Customers
11902,503,1,34.53,Inactive Customers
11903,20,16,389.5,Low-Activity Customers
11904,307,2,26.98,Inactive Customers
11905,96,8,481.3,Low-Activity Customers
11906,127,5,61.62,Low-Activity Customers
11907,484,2,41.54,Inactive Customers
11908,503,1,35.91,Inactive Customers
11909,28,8,223.2,Low-Activity Customers
11910,503,1,29.58,Inactive Customers
11911,120,3,51.53,Low-Activity Customers
11912,503,1,11.77,Inactive Customers
11913,481,1,13.97,Inactive Customers
11914,489,1,31.73,Inactive Customers
11915,74,7,117.17,Low-Activity Customers
11916,503,1,15.36,Inactive Customers
11917,503,1,47.28,Inactive Customers
11918,16,4,193.49,Low-Activity Customers
11919,173,6,214.18,Low-Activity Customers
11920,503,1,16.7,Inactive Customers
11921,259,3,97.4,Low-Activity Customers
11922,503,1,49.08,Inactive Customers
11923,475,1,58.65,Inactive Customers
11924,503,1,29.99,Inactive Customers
11925,41,5,122.17,Low-Activity Customers
11926,477,2,22.54,Inactive Customers
11927,503,1,24.37,Inactive Customers
11928,503,1,50.67,Inactive Customers
11929,367,2,56.06,Inactive Customers
11930,494,2,59.46,Inactive Customers
11931,463,2,62.64,Inactive Customers
11932,478,2,20.76,Inactive Customers
11933,406,3,93.1,Inactive Customers
11934,18,7,206.98,Low-Activity Customers
11935,503,1,45.68,Inactive Customers
11936,503,1,13.97,Inactive Customers
11937,503,1,15.36,Inactive Customers
11938,24,12,442.56,Low-Activity Customers
11939,503,1,9.77,Inactive Customers
11940,503,1,0.0,Inactive Customers
11941,411,2,38.88,Inactive Customers
11942,120,6,85.05,Low-Activity Customers
11943,503,1,41.98,Inactive Customers
11944,503,1,43.7,Inactive Customers
11945,23,6,147.19,Low-Activity Customers
11946,503,1,42.77,Inactive Customers
11947,211,3,75.8,Low-Activity Customers
11948,503,1,83.82,Inactive Customers
11949,418,2,195.25,Inactive Customers
11950,373,2,68.67,Inactive Customers
11951,128,4,143.71,Low-Activity Customers
11952,339,4,172.27,Inactive Customers
11953,503,1,69.96,Inactive Customers
11954,503,1,15.36,Inactive Customers
11955,503,1,0.0,Inactive Customers
11956,503,1,14.37,Inactive Customers
11957,108,10,276.25,Low-Activity Customers
11958,413,2,48.68,Inactive Customers
11959,175,2,86.72,Low-Activity Customers
11960,503,1,11.77,Inactive Customers
11961,498,2,75.3,Inactive Customers
11962,162,2,36.36,Low-Activity Customers
11963,503,1,24.98,Inactive Customers
11964,123,3,49.52,Low-Activity Customers
11965,503,1,18.36,Inactive Customers
11966,503,1,16.7,Inactive Customers
11967,68,5,70.45,Low-Activity Customers
11968,503,1,12.97,Inactive Customers
11969,503,1,69.97,Inactive Customers
11970,503,1,9.77,Inactive Customers
11971,499,2,45.29,Inactive Customers
11972,503,1,49.3,Inactive Customers
11973,503,1,14.37,Inactive Customers
11974,503,1,26.14,Inactive Customers
11975,171,3,52.21,Low-Activity Customers
11976,452,2,73.25,Inactive Customers
11977,16,3,73.15,Low-Activity Customers
11978,502,1,52.5,Inactive Customers
11979,464,2,55.66,Inactive Customers
11980,503,1,9.77,Inactive Customers
11981,72,11,336.53,Low-Activity Customers
11982,503,1,14.96,Inactive Customers
11983,57,3,63.82,Low-Activity Customers
11984,503,1,88.44,Inactive Customers
11985,503,1,13.97,Inactive Customers
11986,107,4,95.64,Low-Activity Customers
11987,418,3,56.06,Inactive Customers
11988,84,5,59.61,Low-Activity Customers
11989,503,1,31.72,Inactive Customers
11990,503,1,53.71,Inactive Customers
11991,503,1,53.5,Inactive Customers
11992,503,1,38.31,Inactive Customers
11993,503,1,14.37,Inactive Customers
11994,177,5,100.06,Low-Activity Customers
11995,54,9,305.6,Low-Activity Customers
11996,503,1,9.97,Inactive Customers
11997,478,2,72.94,Inactive Customers
11998,476,1,13.97,Inactive Customers
11999,503,1,12.49,Inactive Customers
12000,101,3,306.81,Low-Activity Customers
12001,503,1,26.54,Inactive Customers
12002,18,7,118.48,Low-Activity Customers
12003,503,1,14.96,Inactive Customers
12004,502,1,100.4,Inactive Customers
12005,22,3,102.4,Low-Activity Customers
12006,212,5,359.73,Low-Activity Customers
12007,23,5,135.5,Low-Activity Customers
12008,103,5,128.56,Low-Activity Customers
12009,475,1,4.79,Inactive Customers
12010,503,1,14.99,Inactive Customers
12011,503,1,42.77,Inactive Customers
12012,229,3,186.7,Low-Activity Customers
12013,503,1,67.06,Inactive Customers
12014,503,1,17.76,Inactive Customers
12015,236,2,38.36,Low-Activity Customers
12016,79,7,145.7,Low-Activity Customers
12017,340,3,99.4,Inactive Customers
12018,503,1,14.37,Inactive Customers
12019,455,3,98.38,Inactive Customers
12020,488,4,151.25,Inactive Customers
12021,492,2,51.48,Inactive Customers
12022,21,14,264.05,Low-Activity Customers
12023,503,1,26.33,Inactive Customers
12024,158,11,412.47,Low-Activity Customers
12025,501,3,34.44,Inactive Customers
12026,487,1,28.74,Inactive Customers
12027,503,1,15.36,Inactive Customers
12028,183,2,27.26,Low-Activity Customers
12029,503,1,15.9,Inactive Customers
12030,112,6,127.64,Low-Activity Customers
12031,118,6,160.37,Low-Activity Customers
12032,502,2,24.33,Inactive Customers
12033,503,1,80.83,Inactive Customers
12034,52,7,343.89,Low-Activity Customers
12035,502,1,37.47,Inactive Customers
12036,502,1,30.32,Inactive Customers
12037,502,1,19.99,Inactive Customers
12038,502,1,25.54,Inactive Customers
12039,502,1,11.99,Inactive Customers
12040,502,1,26.99,Inactive Customers
12041,502,1,11.77,Inactive Customers
12042,502,1,75.83,Inactive Customers
12043,82,5,114.04,Low-Activity Customers
12044,421,2,49.46,Inactive Customers
12045,502,1,14.37,Inactive Customers
12046,23,8,216.24,Low-Activity Customers
12047,194,3,162.11,Low-Activity Customers
12048,1,17,287.3,Low-Activity Customers
12049,419,2,121.16,Inactive Customers
12050,47,8,224.4,Low-Activity Customers
12051,502,1,26.14,Inactive Customers
12052,379,2,89.5,Inactive Customers
12053,10,7,213.81,Low-Activity Customers
12054,464,3,61.18,Inactive Customers
12055,495,2,46.48,Inactive Customers
12056,98,14,538.62,Low-Activity Customers
12057,370,2,58.66,Inactive Customers
12058,231,3,425.83,Low-Activity Customers
12059,502,1,27.74,Inactive Customers
12060,45,9,431.66,Low-Activity Customers
12061,502,1,32.72,Inactive Customers
12062,495,1,44.29,Inactive Customers
12063,93,2,79.37,Low-Activity Customers
12064,502,1,28.34,Inactive Customers
12065,442,2,28.74,Inactive Customers
12066,479,2,78.63,Inactive Customers
12067,502,1,35.93,Inactive Customers
12068,53,3,69.49,Low-Activity Customers
12069,502,1,13.97,Inactive Customers
12070,451,2,51.32,Inactive Customers
12071,502,1,28.76,Inactive Customers
12072,40,6,237.36,Low-Activity Customers
12073,502,1,55.47,Inactive Customers
12074,502,1,95.39,Inactive Customers
12075,375,2,68.43,Inactive Customers
12076,502,1,14.96,Inactive Customers
12077,213,3,56.19,Low-Activity Customers
12078,502,1,49.99,Inactive Customers
12079,502,1,11.77,Inactive Customers
12080,501,2,57.92,Inactive Customers
12081,141,6,353.47,Low-Activity Customers
12082,55,12,256.96,Low-Activity Customers
12083,378,2,70.45,Inactive Customers
12084,502,1,11.77,Inactive Customers
12085,502,1,11.77,Inactive Customers
12086,502,1,56.28,Inactive Customers
12087,502,1,27.13,Inactive Customers
12088,502,1,16.36,Inactive Customers
12089,16,6,182.6,Low-Activity Customers
12090,502,1,69.99,Inactive Customers
12091,491,2,83.67,Inactive Customers
12092,116,5,95.2,Low-Activity Customers
12093,196,2,44.77,Low-Activity Customers
12094,502,1,87.58,Inactive Customers
12095,502,1,77.42,Inactive Customers
12096,302,3,115.42,Low-Activity Customers
12097,12,4,169.51,Low-Activity Customers
12098,12,21,2594.33,Engaged Customers
12099,502,1,18.76,Inactive Customers
12100,502,1,19.99,Inactive Customers
12101,429,2,41.3,Inactive Customers
12102,11,11,423.17,Low-Activity Customers
12103,502,1,14.37,Inactive Customers
12104,224,4,87.88,Low-Activity Customers
12105,502,1,37.99,Inactive Customers
12106,502,1,14.96,Inactive Customers
12107,502,1,37.31,Inactive Customers
12108,6,17,521.25,Low-Activity Customers
12109,462,3,108.91,Inactive Customers
12110,502,1,27.91,Inactive Customers
12111,502,1,28.45,Inactive Customers
12112,94,2,33.95,Low-Activity Customers
12113,502,1,19.99,Inactive Customers
12114,502,1,40.9,Inactive Customers
12115,502,1,11.77,Inactive Customers
12116,502,1,40.11,Inactive Customers
12117,502,1,56.65,Inactive Customers
12118,502,1,25.34,Inactive Customers
12119,226,2,204.22,Low-Activity Customers
12120,99,5,170.17,Low-Activity Customers
12121,502,1,71.84,Inactive Customers
12122,502,1,47.76,Inactive Customers
12123,173,3,33.23,Low-Activity Customers
12124,502,1,15.96,Inactive Customers
12125,483,2,106.49,Inactive Customers
12126,502,1,48.67,Inactive Customers
12127,9,19,831.75,Engaged Customers
12128,50,5,152.46,Low-Activity Customers
12129,439,3,164.63,Inactive Customers
12130,320,6,199.27,Low-Activity Customers
12131,502,1,11.77,Inactive Customers
12132,502,1,62.47,Inactive Customers
12133,496,2,244.74,Inactive Customers
12134,502,1,22.74,Inactive Customers
12135,502,1,28.77,Inactive Customers
12136,502,1,29.99,Inactive Customers
12137,371,2,60.48,Inactive Customers
12138,158,5,219.1,Low-Activity Customers
12139,145,5,86.09,Low-Activity Customers
12140,502,1,13.97,Inactive Customers
12141,62,5,229.69,Low-Activity Customers
12142,502,1,15.36,Inactive Customers
12143,502,1,12.97,Inactive Customers
12144,502,1,11.99,Inactive Customers
12145,502,1,14.37,Inactive Customers
12146,502,1,42.89,Inactive Customers
12147,502,1,11.77,Inactive Customers
12148,72,4,86.36,Low-Activity Customers
12149,65,4,167.82,Low-Activity Customers
12150,344,2,43.5,Inactive Customers
12151,339,4,99.97,Inactive Customers
12152,1,8,174.1,Low-Activity Customers
12153,502,1,155.54,Inactive Customers
12154,19,7,515.82,Low-Activity Customers
12155,267,2,56.82,Low-Activity Customers
12156,502,1,20.0,Inactive Customers
12157,369,2,58.07,Inactive Customers
12158,502,1,11.77,Inactive Customers
12159,502,1,13.97,Inactive Customers
12160,165,3,36.45,Low-Activity Customers
12161,460,4,56.38,Inactive Customers
12162,502,1,28.74,Inactive Customers
12163,502,1,28.33,Inactive Customers
12164,160,3,121.29,Low-Activity Customers
12165,249,7,192.87,Low-Activity Customers
12166,502,1,27.77,Inactive Customers
12167,293,2,33.96,Inactive Customers
12168,235,3,76.16,Low-Activity Customers
12169,501,1,42.09,Inactive Customers
12170,422,5,110.0,Inactive Customers
12171,502,1,93.45,Inactive Customers
12172,502,1,14.96,Inactive Customers
12173,502,1,6.77,Inactive Customers
12174,502,1,29.33,Inactive Customers
12175,235,6,216.66,Low-Activity Customers
12176,88,6,88.67,Low-Activity Customers
12177,502,1,29.33,Inactive Customers
12178,496,1,15.96,Inactive Customers
12179,502,1,12.49,Inactive Customers
12180,502,1,26.5,Inactive Customers
12181,502,1,19.99,Inactive Customers
12182,68,4,53.71,Low-Activity Customers
12183,126,3,80.13,Low-Activity Customers
12184,55,15,292.08,Low-Activity Customers
12185,210,2,40.69,Low-Activity Customers
12186,488,2,39.95,Inactive Customers
12187,502,1,9.99,Inactive Customers
12188,19,9,177.78,Low-Activity Customers
12189,28,6,89.92,Low-Activity Customers
12190,502,1,43.95,Inactive Customers
12191,175,7,548.65,Low-Activity Customers
12192,502,1,46.76,Inactive Customers
12193,498,1,34.54,Inactive Customers
12194,179,2,68.46,Low-Activity Customers
12195,502,1,59.28,Inactive Customers
12196,163,4,111.67,Low-Activity Customers
12197,313,6,219.94,Low-Activity Customers
12198,502,1,9.77,Inactive Customers
12199,281,3,30.34,Inactive Customers
12200,502,1,27.94,Inactive Customers
12201,500,1,69.24,Inactive Customers
12202,502,1,12.49,Inactive Customers
12203,502,1,41.99,Inactive Customers
12204,6,7,307.17,Low-Activity Customers
12205,502,1,14.77,Inactive Customers
12206,451,4,118.46,Inactive Customers
12207,70,9,893.63,Engaged Customers
12208,502,1,57.27,Inactive Customers
12209,502,1,15.96,Inactive Customers
12210,343,6,216.08,Low-Activity Customers
12211,502,1,10.77,Inactive Customers
12212,502,1,10.97,Inactive Customers
12213,502,1,26.97,Inactive Customers
12214,502,1,36.71,Inactive Customers
12215,124,8,609.79,Engaged Customers
12216,502,1,73.22,Inactive Customers
12217,192,4,163.14,Low-Activity Customers
12218,502,1,26.73,Inactive Customers
12219,143,4,69.27,Low-Activity Customers
12220,393,3,60.66,Inactive Customers
12221,50,7,187.23,Low-Activity Customers
12222,502,1,15.36,Inactive Customers
12223,116,4,61.39,Low-Activity Customers
12224,300,4,252.18,Low-Activity Customers
12225,493,2,44.11,Inactive Customers
12226,493,2,40.93,Inactive Customers
12227,502,1,23.54,Inactive Customers
12228,34,5,273.58,Low-Activity Customers
12229,502,1,11.99,Inactive Customers
12230,247,3,88.89,Low-Activity Customers
12231,139,3,44.47,Low-Activity Customers
12232,502,1,27.16,Inactive Customers
12233,502,1,5.78,Inactive Customers
12234,502,1,13.97,Inactive Customers
12235,99,2,61.62,Low-Activity Customers
12236,401,2,96.44,Inactive Customers
12237,480,2,33.33,Inactive Customers
12238,85,10,431.94,Low-Activity Customers
12239,124,2,37.53,Low-Activity Customers
12240,502,1,13.97,Inactive Customers
12241,57,4,97.2,Low-Activity Customers
12242,12,18,814.99,Engaged Customers
12243,342,4,79.99,Inactive Customers
12244,502,1,19.99,Inactive Customers
12245,481,3,164.8,Inactive Customers
12246,488,2,32.74,Inactive Customers
12247,502,1,9.97,Inactive Customers
12248,440,2,60.2,Inactive Customers
12249,502,1,20.99,Inactive Customers
12250,502,1,63.33,Inactive Customers
12251,334,2,31.32,Inactive Customers
12252,502,1,13.97,Inactive Customers
12253,136,3,51.31,Low-Activity Customers
12254,85,9,165.65,Low-Activity Customers
12255,502,2,63.75,Inactive Customers
12256,275,3,86.76,Low-Activity Customers
12257,191,3,68.78,Low-Activity Customers
12258,502,1,11.77,Inactive Customers
12259,502,1,15.96,Inactive Customers
12260,101,7,152.9,Low-Activity Customers
12261,168,3,71.72,Low-Activity Customers
12262,502,1,42.1,Inactive Customers
12263,202,3,312.04,Low-Activity Customers
12264,451,2,28.13,Inactive Customers
12265,494,1,113.13,Inactive Customers
12266,502,1,52.42,Inactive Customers
12267,502,1,15.36,Inactive Customers
12268,502,1,60.84,Inactive Customers
12269,502,1,14.37,Inactive Customers
12270,17,3,80.42,Low-Activity Customers
12271,322,2,206.56,Low-Activity Customers
12272,16,14,499.06,Low-Activity Customers
12273,502,1,39.5,Inactive Customers
12274,499,1,37.54,Inactive Customers
12275,502,1,14.9,Inactive Customers
12276,502,1,6.77,Inactive Customers
12277,502,1,14.37,Inactive Customers
12278,279,3,62.83,Low-Activity Customers
12279,502,1,37.98,Inactive Customers
12280,99,2,88.95,Low-Activity Customers
12281,502,1,11.77,Inactive Customers
12282,502,1,29.99,Inactive Customers
12283,502,2,22.76,Inactive Customers
12284,502,1,29.92,Inactive Customers
12285,85,2,46.34,Low-Activity Customers
12286,227,4,199.3,Low-Activity Customers
12287,17,3,212.75,Low-Activity Customers
12288,502,1,15.3,Inactive Customers
12289,485,2,97.57,Inactive Customers
12290,502,1,13.97,Inactive Customers
12291,165,3,77.08,Low-Activity Customers
12292,502,1,99.62,Inactive Customers
12293,276,2,74.0,Low-Activity Customers
12294,501,1,56.28,Inactive Customers
12295,20,22,738.48,Engaged Customers
12296,502,1,22.77,Inactive Customers
12297,100,3,60.86,Low-Activity Customers
12298,222,3,118.71,Low-Activity Customers
12299,355,3,37.51,Inactive Customers
12300,490,1,4.79,Inactive Customers
12301,179,2,52.97,Low-Activity Customers
12302,501,1,171.67,Inactive Customers
12303,290,2,65.7,Low-Activity Customers
